Timestamp,Ambient Temperature,SoC Peak Temperature,Power Consumption,Average PE Utilization
2025-03-04 22:42:28,59.0,89.932,98.0,98.77660572179396
2025-03-04 22:42:30,59.0,89.932,95.0,99.00068152933784
2025-03-04 22:42:32,59.0,90.49,97.0,99.07098495151335
2025-03-04 22:42:34,59.0,89.746,97.0,98.65191483988778
2025-03-04 22:42:36,59.0,89.746,98.0,98.94011017318414
2025-03-04 22:42:38,59.0,90.304,99.0,98.84109922372646
2025-03-04 22:42:40,59.0,89.932,100.0,98.84084614218827
2025-03-04 22:42:42,59.0,89.746,98.0,98.96274091294492
2025-03-04 22:42:44,59.0,90.304,100.0,99.19538362233467
2025-03-04 22:42:46,59.0,89.746,98.0,98.83751605247512
2025-03-04 22:42:48,59.0,89.746,98.0,98.82776609078344
2025-03-04 22:42:50,59.0,89.932,97.0,98.82875792424926
2025-03-04 22:42:52,59.0,90.304,99.0,98.7962896583484
2025-03-04 22:42:54,59.0,89.746,99.0,98.70632290603135
2025-03-04 22:42:56,59.0,89.932,100.0,99.01073394405019
2025-03-04 22:42:58,59.0,89.746,98.0,98.80634747183404
2025-03-04 22:43:00,59.0,90.304,99.0,99.06787127976096
2025-03-04 22:43:02,59.0,89.746,96.0,98.78449674371095
2025-03-04 22:43:04,59.0,89.932,97.0,98.93900130410675
2025-03-04 22:43:06,59.0,89.932,99.0,98.89050612070389
2025-03-04 22:43:08,59.0,89.56,99.0,98.64496967494144
2025-03-04 22:43:10,59.0,90.118,99.0,98.75439108088824
2025-03-04 22:43:12,59.0,89.932,98.0,98.69621012008626
2025-03-04 22:43:14,59.0,89.932,98.0,98.79698203917863
2025-03-04 22:43:16,59.0,90.118,98.0,99.0020384518189
2025-03-04 22:43:18,59.0,89.932,100.0,98.95513129497243
2025-03-04 22:43:20,59.0,90.118,100.0,99.05306362102053
2025-03-04 22:43:22,59.0,90.49,102.0,98.80361948715492
2025-03-04 22:43:24,59.0,89.932,100.0,98.81841402467705
2025-03-04 22:43:26,59.0,90.304,104.0,99.06324441630328
2025-03-04 22:43:28,59.0,89.932,102.0,98.88525237801665
2025-03-04 22:43:30,59.0,89.56,103.0,98.78369167508785
2025-03-04 22:43:32,59.0,89.932,99.0,98.73404139133237
2025-03-04 22:43:34,59.0,90.49,101.0,99.13586361707571
2025-03-04 22:43:36,59.0,89.932,100.0,98.72784960860673
2025-03-04 22:43:38,59.0,89.746,103.0,98.67722216606076
2025-03-04 22:43:40,59.0,90.118,103.0,98.89341433498163
2025-03-04 22:43:42,59.0,89.932,100.0,98.95932667012335
2025-03-04 22:43:44,59.0,89.932,98.0,98.7085634492368
2025-03-04 22:43:46,59.0,90.49,98.0,99.01245798364776
2025-03-04 22:43:48,59.0,89.932,97.0,98.72600763166183
2025-03-04 22:43:50,59.0,89.746,97.0,98.69680334392137
2025-03-04 22:43:52,59.0,89.932,96.0,98.9156183925569
2025-03-04 22:43:54,59.0,89.932,97.0,98.8265071620302
2025-03-04 22:43:56,59.0,89.746,97.0,98.77183667198031
2025-03-04 22:43:58,59.0,89.932,98.0,98.77973006710636
2025-03-04 22:44:00,59.0,89.932,100.0,98.85331461110896
2025-03-04 22:44:02,59.0,89.932,101.0,98.7625697292698
2025-03-04 22:44:04,59.0,89.932,101.0,98.88344406417772
2025-03-04 22:44:06,59.0,89.932,99.0,98.8664743176951
2025-03-04 22:44:08,59.0,90.118,100.0,98.95960398293319
2025-03-04 22:44:10,59.0,90.118,100.0,98.83694610876499
2025-03-04 22:44:12,59.0,89.932,102.0,98.74029331171718
2025-03-04 22:44:14,59.0,89.932,103.0,98.9097569099599
2025-03-04 22:44:16,59.0,89.932,102.0,98.84495758272078
2025-03-04 22:44:18,59.0,90.118,102.0,98.99799944290213
2025-03-04 22:44:20,59.0,90.118,101.0,98.82527925774126
2025-03-04 22:44:22,59.0,89.932,102.0,99.08531131876062
2025-03-04 22:44:24,59.0,89.932,102.0,99.19291944233508
2025-03-04 22:44:26,59.0,89.932,101.0,98.79511782158744
2025-03-04 22:44:28,59.0,89.932,99.0,98.73044577853472
2025-03-04 22:44:30,59.0,89.746,97.0,98.82644769032706
2025-03-04 22:44:32,59.0,90.304,99.0,99.19783645700859
2025-03-04 22:44:34,59.0,89.932,99.0,98.93017315683088
2025-03-04 22:44:36,59.0,89.746,98.0,98.72631710748792
2025-03-04 22:44:38,59.0,90.118,98.0,98.8737682773194
2025-03-04 22:44:40,59.0,90.118,99.0,99.00777708706829
2025-03-04 22:44:42,59.0,89.932,100.0,98.68443125717985
2025-03-04 22:44:44,59.0,89.932,101.0,98.95875151179038
2025-03-04 22:44:46,59.0,90.304,99.0,99.15295531406724
2025-03-04 22:44:48,59.0,90.304,102.0,99.19414232391573
2025-03-04 22:44:50,59.0,90.118,100.0,98.96023686985464
2025-03-04 22:44:52,59.0,89.932,100.0,98.96374740530491
2025-03-04 22:44:54,59.0,89.746,97.0,98.70842354310828
2025-03-04 22:44:56,59.0,90.49,101.0,99.07353356375104
2025-03-04 22:44:58,59.0,89.932,103.0,98.79325675029921
2025-03-04 22:45:00,59.0,89.932,104.0,98.9059548275276
2025-03-04 22:45:02,59.0,89.932,100.0,98.83923099878056
2025-03-04 22:45:04,59.0,89.932,100.0,98.76616650527369
2025-03-04 22:45:06,59.0,90.118,100.0,99.08550789183701
2025-03-04 22:45:08,59.0,89.746,100.0,98.84443321207505
2025-03-04 22:45:10,59.0,90.118,100.0,98.7761397201108
2025-03-04 22:45:12,59.0,89.932,99.0,98.7826724389868
2025-03-04 22:45:14,59.0,89.932,100.0,98.88471383345825
2025-03-04 22:45:16,59.0,90.118,98.0,98.8867544724543
2025-03-04 22:45:18,59.0,90.118,97.0,98.99613452316285
2025-03-04 22:45:20,59.0,90.118,98.0,98.84516978251371
2025-03-04 22:45:22,59.0,89.932,99.0,98.74432751130436
2025-03-04 22:45:24,59.0,89.932,100.0,98.85798161407584
2025-03-04 22:45:26,59.0,89.932,99.0,98.90528817204712
2025-03-04 22:45:28,59.0,89.746,97.0,98.7350609706241
2025-03-04 22:45:30,59.0,90.118,98.0,99.09059757316713
2025-03-04 22:45:32,59.0,90.118,100.0,98.78867177337938
2025-03-04 22:45:34,59.0,90.118,100.0,99.0718731462383
2025-03-04 22:45:36,59.0,89.932,100.0,99.13437998222216
2025-03-04 22:45:38,59.0,90.304,100.0,98.96257788126061
2025-03-04 22:45:40,59.0,90.118,103.0,98.70482309045579
2025-03-04 22:45:42,59.0,90.118,103.0,98.86352490750956
2025-03-04 22:45:44,59.0,89.932,101.0,98.79114341211742
2025-03-04 22:45:46,59.0,90.118,99.0,98.85354627796234
2025-03-04 22:45:48,59.0,89.746,100.0,98.85590101630274
2025-03-04 22:45:50,59.0,89.746,101.0,99.01218515593575
2025-03-04 22:45:52,59.0,90.118,101.0,98.98638166993882
2025-03-04 22:45:54,59.0,90.118,99.0,99.15883632190562
2025-03-04 22:45:56,59.0,90.118,100.0,99.03303355466296
2025-03-04 22:45:58,59.0,89.932,99.0,99.06711824097805
2025-03-04 22:46:00,59.0,89.932,99.0,98.9177763281396
2025-03-04 22:46:02,59.0,89.932,100.0,98.95554598463634
2025-03-04 22:46:04,59.0,89.746,100.0,98.81184215835695
2025-03-04 22:46:06,59.0,90.304,99.0,99.0494260418678
2025-03-04 22:46:08,59.0,89.932,96.0,98.91278214727127
2025-03-04 22:46:10,59.0,90.118,97.0,98.76855495294839
2025-03-04 22:46:12,59.0,89.932,98.0,98.76484686514812
2025-03-04 22:46:14,59.0,90.118,101.0,98.92858188072057
2025-03-04 22:46:16,59.0,90.304,101.0,98.89338679513767
2025-03-04 22:46:18,59.0,90.676,101.0,99.29028745270847
2025-03-04 22:46:20,59.0,89.932,99.0,98.65464583515066
2025-03-04 22:46:22,59.0,90.118,100.0,98.95990302208526
2025-03-04 22:46:24,59.0,89.746,98.0,98.64958951201835
2025-03-04 22:46:26,59.0,90.118,98.0,98.83497376187339
2025-03-04 22:46:28,59.0,89.746,96.0,98.71932557723765
2025-03-04 22:46:30,59.0,90.304,100.0,98.75465219328365
2025-03-04 22:46:32,59.0,90.118,100.0,98.96405722989887
2025-03-04 22:46:34,59.0,89.746,100.0,98.79101442754956
2025-03-04 22:46:36,59.0,89.932,98.0,98.80038158074623
2025-03-04 22:46:38,59.0,89.932,98.0,98.73746350201363
2025-03-04 22:46:40,59.0,90.118,98.0,99.00571486820381
2025-03-04 22:46:42,59.0,90.304,97.0,98.89421266880424
2025-03-04 22:46:44,59.0,90.304,97.0,99.05225763092643
2025-03-04 22:46:46,59.0,90.49,98.0,99.0896451434844
2025-03-04 22:46:48,59.0,89.932,98.0,98.7029231993105
2025-03-04 22:46:50,59.0,90.118,99.0,98.92262601096539
2025-03-04 22:46:52,59.0,90.118,100.0,98.91023449319499
2025-03-04 22:46:54,59.0,90.118,102.0,99.12040299427241
2025-03-04 22:46:56,59.0,90.118,100.0,98.90243904977552
2025-03-04 22:46:58,59.0,89.932,99.0,98.85412729530508
2025-03-04 22:47:00,59.0,90.49,98.0,99.08387844895151
2025-03-04 22:47:02,59.0,90.304,101.0,98.929991995301
2025-03-04 22:47:04,59.0,90.118,101.0,98.97380576221698
2025-03-04 22:47:06,59.0,90.118,100.0,99.24573657458807
2025-03-04 22:47:08,59.0,89.746,97.0,98.89742854113766
2025-03-04 22:47:10,59.0,90.118,96.0,98.90360576069456
2025-03-04 22:47:12,59.0,89.932,96.0,99.12847224397231
2025-03-04 22:47:14,59.0,89.746,97.0,98.72708333047851
2025-03-04 22:47:16,59.0,90.118,98.0,99.0329368938793
2025-03-04 22:47:18,59.0,89.932,99.0,98.79746776051272
2025-03-04 22:47:20,59.0,89.932,100.0,98.846726335655
2025-03-04 22:47:22,59.0,90.304,102.0,98.78971356444983
2025-03-04 22:47:24,59.0,90.118,103.0,98.86952909000073
2025-03-04 22:47:26,59.0,90.304,104.0,98.74189258670268
2025-03-04 22:47:28,59.0,89.932,102.0,98.90115692916689
2025-03-04 22:47:30,59.0,90.118,102.0,98.9203170248553
2025-03-04 22:47:32,59.0,90.118,101.0,98.73298810384041
2025-03-04 22:47:34,59.0,89.746,99.0,98.66581078530236
2025-03-04 22:47:36,59.0,90.118,100.0,98.80342927028363
2025-03-04 22:47:38,59.0,89.932,100.0,98.78528299508713
2025-03-04 22:47:40,59.0,89.932,100.0,98.81634406810495
2025-03-04 22:47:42,59.0,90.118,100.0,98.90352667210163
2025-03-04 22:47:44,59.0,90.49,101.0,99.01642420880152
2025-03-04 22:47:46,59.0,90.304,99.0,98.91347750715919
2025-03-04 22:47:48,59.0,90.676,99.0,99.30466251737911
2025-03-04 22:47:50,59.0,90.49,100.0,99.067090205989
2025-03-04 22:47:52,59.0,90.304,102.0,99.08184879975666
2025-03-04 22:47:54,59.0,90.49,101.0,98.94144045254723
2025-03-04 22:47:56,59.0,90.304,100.0,98.73861040982507
2025-03-04 22:47:58,59.0,90.304,100.0,98.96358012299618
2025-03-04 22:48:00,59.0,90.118,99.0,99.0073119045101
2025-03-04 22:48:02,59.0,90.118,99.0,98.77555838999237
2025-03-04 22:48:04,59.0,90.49,102.0,98.9287118498732
2025-03-04 22:48:06,59.0,90.118,101.0,98.8410519210276
2025-03-04 22:48:08,59.0,90.118,100.0,98.77729666886482
2025-03-04 22:48:10,59.0,90.49,99.0,98.77029138845046
2025-03-04 22:48:12,59.0,89.932,98.0,98.8219908638885
2025-03-04 22:48:14,59.0,90.304,101.0,99.16066489959516
2025-03-04 22:48:16,59.0,90.118,101.0,98.92951701931221
2025-03-04 22:48:18,59.0,89.932,103.0,98.65526611813937
2025-03-04 22:48:20,59.0,90.49,102.0,98.88700928322953
2025-03-04 22:48:22,59.0,90.676,102.0,98.79439157172268
2025-03-04 22:48:24,59.0,90.49,102.0,98.83163800609057
2025-03-04 22:48:26,59.0,90.304,101.0,98.8354414760471
2025-03-04 22:48:28,59.0,90.304,99.0,99.09348453270664
2025-03-04 22:48:30,59.0,90.676,101.0,98.69563124475354
2025-03-04 22:48:32,59.0,89.932,99.0,98.89219627415112
2025-03-04 22:48:34,59.0,90.118,100.0,98.83216132467557
2025-03-04 22:48:36,59.0,90.49,99.0,98.7740194337486
2025-03-04 22:48:38,59.0,90.304,99.0,99.03438006975867
2025-03-04 22:48:40,59.0,90.304,99.0,98.83421949605628
2025-03-04 22:48:42,59.0,90.118,100.0,98.83599163939094
2025-03-04 22:48:44,59.0,90.118,100.0,99.00387452920259
2025-03-04 22:48:46,59.0,90.304,102.0,99.07394262019422
2025-03-04 22:48:48,59.0,89.932,98.0,98.7781102055882
2025-03-04 22:48:50,59.0,90.304,100.0,99.0349647755521
2025-03-04 22:48:52,59.0,90.676,100.0,99.02077220652454
2025-03-04 22:48:54,59.0,90.304,101.0,98.65302371047589
2025-03-04 22:48:56,59.0,90.676,100.0,99.05425154402387
2025-03-04 22:48:58,59.0,90.304,98.0,99.07396869733435
2025-03-04 22:49:00,59.0,90.118,99.0,98.94346043498327
2025-03-04 22:49:02,59.0,90.118,99.0,99.05530868484556
2025-03-04 22:49:04,59.0,90.118,97.0,98.9447615223639
2025-03-04 22:49:06,59.0,90.118,98.0,98.71692867873875
2025-03-04 22:49:08,59.0,90.304,98.0,99.18391877433494
2025-03-04 22:49:10,59.0,90.118,101.0,99.08280329088731
2025-03-04 22:49:12,59.0,90.304,102.0,98.95019236021565
2025-03-04 22:49:14,59.0,90.304,101.0,98.77929027345525
2025-03-04 22:49:16,59.0,90.676,100.0,98.97261867580445
2025-03-04 22:49:18,59.0,90.304,100.0,98.83232898395548
2025-03-04 22:49:20,59.0,90.118,101.0,98.66149159158576
2025-03-04 22:49:22,59.0,90.118,99.0,98.76869381957134
2025-03-04 22:49:24,59.0,90.49,99.0,98.8863095854613
2025-03-04 22:49:26,59.0,90.118,98.0,98.71731872126321
2025-03-04 22:49:28,59.0,90.118,99.0,98.64138384225974
2025-03-04 22:49:30,59.0,90.304,97.0,98.77852591278868
2025-03-04 22:49:32,59.0,90.304,98.0,98.67195421109795
2025-03-04 22:49:34,59.0,90.118,98.0,99.00765695749632
2025-03-04 22:49:36,59.0,90.862,100.0,99.05510466204566
2025-03-04 22:49:38,59.0,90.118,101.0,98.92304740137436
2025-03-04 22:49:40,59.0,90.118,102.0,98.82068546984868
2025-03-04 22:49:42,59.0,90.304,101.0,98.71416201245827
2025-03-04 22:49:44,59.0,90.676,101.0,98.94884351239223
2025-03-04 22:49:46,59.0,90.304,100.0,98.79443428837477
2025-03-04 22:49:48,59.0,90.304,100.0,98.78883461795142
2025-03-04 22:49:50,59.0,90.49,99.0,98.77651633849332
2025-03-04 22:49:52,59.0,90.304,100.0,98.72116518225532
2025-03-04 22:49:54,59.0,90.49,101.0,99.06257590354089
2025-03-04 22:49:57,59.0,90.118,100.0,98.83774115339193
2025-03-04 22:49:59,59.0,90.118,100.0,98.86944199899426
2025-03-04 22:50:01,59.0,90.676,98.0,99.03586025806119
2025-03-04 22:50:03,59.0,90.676,101.0,98.87889574018912
2025-03-04 22:50:05,59.0,90.49,103.0,98.9795306796572
2025-03-04 22:50:07,59.0,90.118,102.0,98.84562098408354
2025-03-04 22:50:09,59.0,90.304,101.0,98.79241147929349
2025-03-04 22:50:11,59.0,90.49,99.0,99.00552744111702
2025-03-04 22:50:13,59.0,90.49,99.0,99.0897489523997
2025-03-04 22:50:15,59.0,90.118,100.0,98.85484211228683
2025-03-04 22:50:17,59.0,90.304,100.0,98.89483449972325
2025-03-04 22:50:19,59.0,90.118,100.0,98.85093770818469
2025-03-04 22:50:21,59.0,89.932,98.0,98.73392248080903
2025-03-04 22:50:23,59.0,90.304,98.0,98.83508883861066
2025-03-04 22:50:25,59.0,90.304,99.0,98.9833120644912
2025-03-04 22:50:27,59.0,90.304,98.0,98.66158928129062
2025-03-04 22:50:29,59.0,90.304,99.0,98.85661635391833
2025-03-04 22:50:31,59.0,90.676,100.0,98.98207814987043
2025-03-04 22:50:33,59.0,90.118,101.0,98.80808728633012
2025-03-04 22:50:35,59.0,90.118,101.0,98.72308327877212
2025-03-04 22:50:37,59.0,90.676,98.0,99.01343777115682
2025-03-04 22:50:39,59.0,90.304,98.0,98.83768107111354
2025-03-04 22:50:41,59.0,90.304,97.0,98.77901998184034
2025-03-04 22:50:43,59.0,90.304,98.0,98.89710474854482
2025-03-04 22:50:45,59.0,90.304,99.0,99.02702157232261
2025-03-04 22:50:47,59.0,90.49,100.0,98.71237571921279
2025-03-04 22:50:49,59.0,89.932,98.0,98.73071889407326
2025-03-04 22:50:51,59.0,90.676,99.0,99.01763324136726
2025-03-04 22:50:53,59.0,90.304,100.0,98.99525506734521
2025-03-04 22:50:55,59.0,90.304,101.0,98.77458472785747
2025-03-04 22:50:57,59.0,90.304,101.0,99.18423159861553
2025-03-04 22:50:59,59.0,90.304,99.0,98.95344990158797
2025-03-04 22:51:01,59.0,90.304,102.0,98.99896465608649
2025-03-04 22:51:03,59.0,90.49,101.0,98.85627870637339
2025-03-04 22:51:05,59.0,90.676,103.0,98.86031165770743
2025-03-04 22:51:07,59.0,90.304,101.0,98.97477193227542
2025-03-04 22:51:09,59.0,90.862,101.0,98.82357902445915
2025-03-04 22:51:11,59.0,90.49,102.0,99.13164040288758
2025-03-04 22:51:13,59.0,90.49,103.0,99.20004339208134
2025-03-04 22:51:15,59.0,90.304,102.0,98.80899335875617
2025-03-04 22:51:17,59.0,90.118,101.0,99.08280417221162
2025-03-04 22:51:19,59.0,90.304,98.0,98.84432946352716
2025-03-04 22:51:21,59.0,90.304,97.0,98.84853143021648
2025-03-04 22:51:23,59.0,90.676,97.0,99.11788821213071
2025-03-04 22:51:25,59.0,90.304,98.0,98.72893391969498
2025-03-04 22:51:27,59.0,90.304,98.0,98.83552614766498
2025-03-04 22:51:29,59.0,90.49,98.0,98.83816650284245
2025-03-04 22:51:31,59.0,90.304,99.0,98.78973417984696
2025-03-04 22:51:33,59.0,90.676,102.0,98.89674709605283
2025-03-04 22:51:35,59.0,90.304,102.0,98.80604517604877
2025-03-04 22:51:37,59.0,90.676,103.0,99.08215787867219
2025-03-04 22:51:39,59.0,90.304,102.0,98.94482018096423
2025-03-04 22:51:41,59.0,90.304,102.0,98.87705194955498
2025-03-04 22:51:43,59.0,90.49,101.0,99.04275552305421
2025-03-04 22:51:45,59.0,90.676,100.0,99.16059138598379
2025-03-04 22:51:47,59.0,90.304,102.0,98.88136239692774
2025-03-04 22:51:49,59.0,90.304,101.0,98.67835156736214
2025-03-04 22:51:51,59.0,90.862,102.0,99.1342498890522
2025-03-04 22:51:53,59.0,90.118,99.0,98.81270435231072
2025-03-04 22:51:55,59.0,90.304,99.0,98.84029817164875
2025-03-04 22:51:57,59.0,90.49,98.0,98.85044561103257
2025-03-04 22:51:59,59.0,90.304,100.0,98.66244138438682
2025-03-04 22:52:01,59.0,90.304,100.0,98.87500137287869
2025-03-04 22:52:03,59.0,90.49,98.0,98.95154249848486
2025-03-04 22:52:05,59.0,90.304,97.0,98.694503224999
2025-03-04 22:52:07,59.0,90.676,100.0,98.80818960820483
2025-03-04 22:52:09,59.0,90.304,100.0,98.85202590137455
2025-03-04 22:52:11,59.0,90.676,102.0,98.94592834000355
2025-03-04 22:52:13,59.0,90.304,100.0,98.84736511685762
2025-03-04 22:52:15,59.0,90.49,99.0,99.14813111424486
2025-03-04 22:52:17,59.0,90.49,100.0,98.82346904864038
2025-03-04 22:52:19,59.0,90.304,101.0,98.84815372962966
2025-03-04 22:52:21,59.0,90.304,102.0,98.71721145829748
2025-03-04 22:52:23,59.0,90.304,100.0,98.78307682355273
2025-03-04 22:52:25,59.0,90.676,98.0,99.19298163269167
2025-03-04 22:52:27,59.0,90.49,98.0,98.92850494063964
2025-03-04 22:52:29,59.0,90.676,99.0,99.18104356428627
2025-03-04 22:52:31,59.0,90.304,102.0,99.01453458079912
2025-03-04 22:52:33,59.0,90.118,100.0,98.71610376792059
2025-03-04 22:52:35,59.0,90.304,99.0,98.73063285401028
2025-03-04 22:52:37,59.0,90.304,98.0,98.87301584241435
2025-03-04 22:52:39,59.0,90.676,101.0,98.92133740618524
2025-03-04 22:52:41,59.0,90.49,102.0,98.7833413610191
2025-03-04 22:52:43,59.0,90.862,102.0,98.92541724447513
2025-03-04 22:52:45,59.0,90.304,100.0,98.80249951442396
2025-03-04 22:52:47,59.0,90.676,101.0,98.9976435848822
2025-03-04 22:52:49,59.0,90.304,101.0,98.78616298284462
2025-03-04 22:52:51,59.0,90.676,99.0,98.94116597882287
2025-03-04 22:52:53,59.0,90.862,98.0,98.93228659475902
2025-03-04 22:52:55,59.0,90.304,96.0,98.71947824549599
2025-03-04 22:52:57,59.0,90.676,97.0,98.96778532255803
2025-03-04 22:52:59,59.0,90.118,97.0,98.70870728920463
2025-03-04 22:53:01,59.0,90.49,98.0,98.68820904972227
2025-03-04 22:53:03,59.0,90.304,98.0,98.95574163107952
2025-03-04 22:53:05,59.0,90.676,101.0,98.95697856344843
2025-03-04 22:53:07,59.0,90.676,103.0,98.91509923567583
2025-03-04 22:53:09,59.0,90.304,102.0,98.80413451460296
2025-03-04 22:53:11,59.0,90.676,101.0,98.97237151729217
2025-03-04 22:53:13,59.0,90.49,101.0,98.96332165891019
2025-03-04 22:53:15,59.0,90.49,102.0,98.941782379276
2025-03-04 22:53:17,59.0,90.49,103.0,98.73505855070543
2025-03-04 22:53:19,59.0,90.676,101.0,98.88919111419867
2025-03-04 22:53:21,59.0,90.49,101.0,99.08508465482925
2025-03-04 22:53:23,59.0,90.304,100.0,98.79187505182178
2025-03-04 22:53:25,59.0,90.862,101.0,98.84876790244782
2025-03-04 22:53:27,59.0,90.304,101.0,98.92628348682025
2025-03-04 22:53:29,59.0,90.862,100.0,98.92030212938823
2025-03-04 22:53:31,59.0,90.49,100.0,98.66842874506318
2025-03-04 22:53:33,59.0,90.676,100.0,99.15969303604889
2025-03-04 22:53:35,59.0,90.676,100.0,98.89139670396005
2025-03-04 22:53:37,59.0,90.49,102.0,99.11846490200455
2025-03-04 22:53:39,59.0,90.49,101.0,99.15555020605514
2025-03-04 22:53:41,59.0,91.048,102.0,98.8842279998911
2025-03-04 22:53:43,59.0,90.49,101.0,98.84077804040719
2025-03-04 22:53:45,59.0,90.49,101.0,98.96494315272408
2025-03-04 22:53:47,59.0,90.676,101.0,99.00648754638088
2025-03-04 22:53:49,59.0,90.304,100.0,98.83444172040407
2025-03-04 22:53:51,59.0,90.49,101.0,98.95325375476598
2025-03-04 22:53:53,59.0,90.862,101.0,99.21585647220573
2025-03-04 22:53:55,59.0,90.304,99.0,99.0828529537338
2025-03-04 22:53:57,59.0,90.862,100.0,99.15254563974977
2025-03-04 22:53:59,59.0,90.862,101.0,98.99810091591999
2025-03-04 22:54:01,59.0,90.862,105.0,99.01971759708704
2025-03-04 22:54:03,59.0,90.49,103.0,99.05953461389305
2025-03-04 22:54:05,59.0,90.304,101.0,98.6667842524163
2025-03-04 22:54:07,59.0,90.676,99.0,98.88614752626779
2025-03-04 22:54:09,59.0,90.676,100.0,98.84428144998186
2025-03-04 22:54:11,59.0,90.304,100.0,98.95987049310853
2025-03-04 22:54:13,59.0,90.49,100.0,98.77147686876681
2025-03-04 22:54:15,59.0,90.862,99.0,99.01534865641885
2025-03-04 22:54:17,59.0,90.49,98.0,99.07576834158156
2025-03-04 22:54:19,59.0,90.676,99.0,98.9635333839352
2025-03-04 22:54:21,59.0,90.862,99.0,98.88698326963299
2025-03-04 22:54:23,59.0,90.862,101.0,98.9967175118213
2025-03-04 22:54:25,59.0,90.676,102.0,98.79895785147274
2025-03-04 22:54:27,59.0,90.304,102.0,98.68894607500542
2025-03-04 22:54:29,59.0,90.676,102.0,98.89113806394457
2025-03-04 22:54:31,59.0,90.49,101.0,98.84064183062202
2025-03-04 22:54:33,59.0,90.304,102.0,98.70640141581845
2025-03-04 22:54:35,59.0,90.49,99.0,98.96588683369633
2025-03-04 22:54:37,59.0,90.676,99.0,99.03141536193763
2025-03-04 22:54:39,59.0,91.048,100.0,99.12224181223829
2025-03-04 22:54:41,59.0,90.676,101.0,99.03127742432221
2025-03-04 22:54:43,60.0,90.118,99.0,98.51438574471612
2025-03-04 22:54:45,60.0,90.49,97.0,98.92962249684695
2025-03-04 22:54:47,60.0,90.49,95.0,98.72918378480952
2025-03-04 22:54:49,59.0,90.304,96.0,98.5075076713391
2025-03-04 22:54:51,59.0,90.862,99.0,98.93982840870292
2025-03-04 22:54:53,60.0,90.304,99.0,98.76615918228502
2025-03-04 22:54:55,59.0,90.49,99.0,98.69101740764665
2025-03-04 22:54:57,59.0,90.862,96.0,99.07206199003949
2025-03-04 22:54:59,59.0,90.118,97.0,98.63734012926884
2025-03-04 22:55:01,59.0,90.49,97.0,98.95048405605407
2025-03-04 22:55:03,59.0,90.304,96.0,98.742021901451
2025-03-04 22:55:05,59.0,90.118,97.0,98.58194722093262
2025-03-04 22:55:07,59.0,90.118,97.0,98.50611657282627
2025-03-04 22:55:09,59.0,90.118,96.0,98.50337395671879
2025-03-04 22:55:11,59.0,89.932,96.0,98.50967544669618
2025-03-04 22:55:13,59.0,90.304,95.0,98.65809633305997
2025-03-04 22:55:15,59.0,90.49,96.0,98.64925227042549
2025-03-04 22:55:17,59.0,89.932,96.0,98.50030561631718
2025-03-04 22:55:19,59.0,90.676,97.0,99.23236213135554
2025-03-04 22:55:21,59.0,90.49,99.0,98.79582938700125
2025-03-04 22:55:23,59.0,90.304,98.0,98.79115229725028
2025-03-04 22:55:25,60.0,90.304,97.0,98.64759676135071
2025-03-04 22:55:27,59.0,90.304,96.0,98.7794716205323
2025-03-04 22:55:29,59.0,90.118,98.0,98.65170620032266
2025-03-04 22:55:31,59.0,90.304,98.0,98.49847587022568
2025-03-04 22:55:33,59.0,89.932,96.0,98.77281282710985
2025-03-04 22:55:35,59.0,90.118,96.0,98.64538713602107
2025-03-04 22:55:37,59.0,90.118,97.0,98.5010558852772
2025-03-04 22:55:39,59.0,89.932,98.0,98.50179187780262
2025-03-04 22:55:41,59.0,89.932,97.0,98.65169871703819
2025-03-04 22:55:43,59.0,90.49,98.0,99.08209719169598
2025-03-04 22:55:45,59.0,90.304,98.0,98.70075515196187
2025-03-04 22:55:47,59.0,90.49,100.0,98.78716892179074
2025-03-04 22:55:49,59.0,90.49,99.0,98.68203233054552
2025-03-04 22:55:51,59.0,90.304,99.0,98.64602501097406
2025-03-04 22:55:53,59.0,90.118,97.0,98.74404733753416
2025-03-04 22:55:55,59.0,90.304,98.0,98.6510229226812
2025-03-04 22:55:57,59.0,90.304,97.0,98.51961845203758
2025-03-04 22:55:59,59.0,89.932,96.0,98.63996320698872
2025-03-04 22:56:01,59.0,89.932,95.0,98.64884198327373
2025-03-04 22:56:03,59.0,89.746,95.0,98.77261822012284
2025-03-04 22:56:05,59.0,89.932,95.0,98.51080249919761
2025-03-04 22:56:07,59.0,90.118,97.0,98.503364364026
2025-03-04 22:56:09,59.0,90.118,98.0,98.64913758176047
2025-03-04 22:56:11,59.0,90.304,98.0,98.78988386598753
2025-03-04 22:56:13,59.0,90.118,98.0,98.74148497355957
2025-03-04 22:56:15,59.0,90.49,99.0,98.8877118929515
2025-03-04 22:56:17,59.0,89.746,97.0,98.71046676171892
2025-03-04 22:56:19,59.0,90.118,95.0,98.65541276392368
2025-03-04 22:56:21,59.0,90.304,98.0,98.94130469457478
2025-03-04 22:56:23,59.0,90.118,97.0,98.55783709019312
2025-03-04 22:56:25,59.0,89.932,98.0,98.72622808682686
2025-03-04 22:56:27,59.0,89.932,97.0,98.72688160824882
2025-03-04 22:56:29,59.0,90.118,96.0,99.03692025695507
2025-03-04 22:56:31,59.0,89.746,95.0,98.61205965913524
2025-03-04 22:56:33,59.0,90.118,94.0,98.7123810134875
